gene_a,gene_b,cell_line,interaction,user_question,experiment_instruction,full_query
HDAC6,KRAS,MDAMB231,synthetic lethality,"We're exploring the effects of concurrent mutations in HDAC6 and KRAS in our MDAMB231 breast cancer cell line. Could you tell me what synthetic genetic interaction, if any, would result from these simultaneous mutations?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're exploring the effects of concurrent mutations in HDAC6 and KRAS in our MDAMB231 breast cancer cell line. Could you tell me what synthetic genetic interaction, if any, would result from these simultaneous mutations? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
CARM1,RB1,MDAMB231,synthetic lethality,We're investigating the potential synthetic genetic interaction between CARM1 and RB1 mutations in the MDAMB231 triple-negative breast cancer cell line. Could you tell me if these concurrent mutations would produce any synthetic genetic interaction and what the nature of that interaction might be?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're investigating the potential synthetic genetic interaction between CARM1 and RB1 mutations in the MDAMB231 triple-negative breast cancer cell line. Could you tell me if these concurrent mutations would produce any synthetic genetic interaction and what the nature of that interaction might be? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
CTNNB1,BAP1,MDAMB231,synthetic lethality,"We're investigating the functional relationship between CTNNB1 and BAP1 through a dual mutation approach in MDAMB231 cells. Could you tell me what synthetic genetic interaction, if any, would result from simultaneous mutation of these two genes in this breast cancer cell line?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're investigating the functional relationship between CTNNB1 and BAP1 through a dual mutation approach in MDAMB231 cells. Could you tell me what synthetic genetic interaction, if any, would result from simultaneous mutation of these two genes in this breast cancer cell line? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
TET2,DHFR,MDAMB231,synthetic lethality,"We are examining the consequences of concurrent mutations in TET2 and DHFR genes in the MDAMB231 triple-negative breast cancer cell line. Could you tell me what synthetic genetic interaction, if any, would result from these co-occurring mutations?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We are examining the consequences of concurrent mutations in TET2 and DHFR genes in the MDAMB231 triple-negative breast cancer cell line. Could you tell me what synthetic genetic interaction, if any, would result from these co-occurring mutations? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
PRMT5,PARP1,MDAMB231,synthetic lethality,We've created knockouts for both PRMT5 and PARP1 in our MDAMB231 breast cancer cells. Could you tell me if there is any synthetic genetic interaction between these two genes in this particular cell line?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've created knockouts for both PRMT5 and PARP1 in our MDAMB231 breast cancer cells. Could you tell me if there is any synthetic genetic interaction between these two genes in this particular cell line? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
XRCC1,UHRF1,MDAMB231,synthetic lethality,We've created a double knockout of XRCC1 and UHRF1 in our MDAMB231 breast cancer cells. Could you determine if there's any synthetic genetic interaction between these mutations and what the nature of that interaction would be?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've created a double knockout of XRCC1 and UHRF1 in our MDAMB231 breast cancer cells. Could you determine if there's any synthetic genetic interaction between these mutations and what the nature of that interaction would be? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
CHEK1,EED,MDAMB231,synthetic lethality,We've engineered a MDAMB231 cell line with mutations in both CHEK1 and EED. Can you tell me what synthetic genetic interaction might exist between these two genes in this triple-negative breast cancer model?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've engineered a MDAMB231 cell line with mutations in both CHEK1 and EED. Can you tell me what synthetic genetic interaction might exist between these two genes in this triple-negative breast cancer model? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
RAD51,SF3B1,MDAMB231,synthetic lethality,We're investigating a double knockout scenario with RAD51 and SF3B1 mutations in the MDAMB231 triple-negative breast cancer cell line. Can you tell me what synthetic genetic interaction might exist between these two genes in this particular cellular context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're investigating a double knockout scenario with RAD51 and SF3B1 mutations in the MDAMB231 triple-negative breast cancer cell line. Can you tell me what synthetic genetic interaction might exist between these two genes in this particular cellular context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
FGFR2,RECQL4,MDAMB231,synthetic lethality,"We've engineered a FGFR2 and RECQL4 double knockout in our MDAMB231 breast cancer cells. Can you tell me what synthetic genetic interaction, if any, would occur between these two genes in this cellular context?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've engineered a FGFR2 and RECQL4 double knockout in our MDAMB231 breast cancer cells. Can you tell me what synthetic genetic interaction, if any, would occur between these two genes in this cellular context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
MAPK1,CREBBP,MDAMB231,synthetic lethality,"We've engineered MAPK1 and CREBBP mutations in our MDAMB231 cell line. Can you tell me if there's any synthetic genetic interaction between these two genes in this background, and what the nature of that interaction might be?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've engineered MAPK1 and CREBBP mutations in our MDAMB231 cell line. Can you tell me if there's any synthetic genetic interaction between these two genes in this background, and what the nature of that interaction might be? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
SMO,EIF1AX,MDAMB231,synthetic lethality,We've engineered MDAMB231 cells with mutations in both SMO and EIF1AX. Could you determine if there's any synthetic genetic interaction between these two mutations in this triple-negative breast cancer cell line?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've engineered MDAMB231 cells with mutations in both SMO and EIF1AX. Could you determine if there's any synthetic genetic interaction between these two mutations in this triple-negative breast cancer cell line? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
CHEK1,VEGFA,MDAMB231,synthetic lethality,We are studying the effects of concurrent mutations in CHEK1 and VEGFA within the MDAMB231 triple-negative breast cancer cell line. Could you tell me if there is any synthetic genetic interaction between these two genes when both are mutated in this cell line?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We are studying the effects of concurrent mutations in CHEK1 and VEGFA within the MDAMB231 triple-negative breast cancer cell line. Could you tell me if there is any synthetic genetic interaction between these two genes when both are mutated in this cell line? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
POLE,AHR,MDAMB231,synthetic lethality,We've created double knockout mutations in POLE and AHR genes within our MDAMB231 breast cancer cell line. Could you tell me if there's any synthetic genetic interaction between these two genes in this cellular context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We've created double knockout mutations in POLE and AHR genes within our MDAMB231 breast cancer cell line. Could you tell me if there's any synthetic genetic interaction between these two genes in this cellular context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
USP1,MGMT,MDAMB231,synthetic lethality,"We're investigating the effects of concurrent knockout mutations in USP1 and MGMT within our MDAMB231 cell line. Could you tell me what synthetic genetic interaction, if any, would occur between these two genes in this particular cellular context?","Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're investigating the effects of concurrent knockout mutations in USP1 and MGMT within our MDAMB231 cell line. Could you tell me what synthetic genetic interaction, if any, would occur between these two genes in this particular cellular context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
EGFR,KRAS,MDAMB231,synthetic lethality,We have two mutant strains of MDAMB231 cells - one with an EGFR mutation and another with a KRAS mutation. I'm planning to generate a double mutant containing both mutations. What type of synthetic genetic interaction would you expect between EGFR and KRAS mutations in this cell line?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We have two mutant strains of MDAMB231 cells - one with an EGFR mutation and another with a KRAS mutation. I'm planning to generate a double mutant containing both mutations. What type of synthetic genetic interaction would you expect between EGFR and KRAS mutations in this cell line? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
KRAS,PARP8,MDAMB231,synthetic lethality,We have generated double knockout mutations in KRAS and PARP8 within the MDAMB231 triple-negative breast cancer cell line. Can you tell me what type of synthetic genetic interaction would occur between these two genes in this cellular context?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We have generated double knockout mutations in KRAS and PARP8 within the MDAMB231 triple-negative breast cancer cell line. Can you tell me what type of synthetic genetic interaction would occur between these two genes in this cellular context? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
BRAF,TP53,MDAMB231,synthetic lethality,We're investigating the effects of double mutations in our MDAMB231 breast cancer cell line. I'd like to know if there's any synthetic genetic interaction between mutated BRAF and TP53 in this cellular context. What phenotypic outcome would you expect from these concurrent mutations?,"Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist.","We're investigating the effects of double mutations in our MDAMB231 breast cancer cell line. I'd like to know if there's any synthetic genetic interaction between mutated BRAF and TP53 in this cellular context. What phenotypic outcome would you expect from these concurrent mutations? Use DepMap data to retrieve correlation metrics reflecting the co-dependency of the gene pair on cell viability. Next, perform pathway enrichment analysis with Enrichr to identify whether pathways associated with cell viability are significantly enriched and could be impacted by the gene pair. Synthesize the DepMap and Enrichr results, evaluate whether the combined perturbation of these genes is likely to induce a significant effect on cell viability, and find literature support if exist."
